2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,27,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,28,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,22,34
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,23,33
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,24,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,25,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,26,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,27,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,22,23,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,22,24,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,22,25,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,22,26,29
